"agency_code","collection_id","collection_date","surv_year","species_display_name","sex_type","trap_acronym","trap_problem_bit","num_trap","trap_nights","num_count","site_code","agency_id","county","collection_longitude","collection_latitude","spatial_feature","multiple_features"
"AGENCY",2121736,2018-01-21,2018,"Cx pipiens","female","GRVD",FALSE,1,8,1,204115,1,"County 1",-121.256685703554,38.7656196665922,"Zone B",FALSE
"AGENCY",2120428,2018-01-13,2018,"An freeborni","female","GRVD",FALSE,1,6,1,212114,1,"County 1",-121.317937605488,38.7847691987971,"Zone B",FALSE
"AGENCY",2121621,2018-01-19,2018,"An freeborni","female","GRVD",FALSE,1,8,2,135114,1,"County 1",-121.319063332606,38.8335518720567,"Zone C",FALSE
"AGENCY",2121626,2018-01-20,2018,"Cs inornata","female","LCKR",FALSE,1,8,10,260126,1,"County 1",-121.340120284777,38.7624599224183,"Zone B",FALSE
"AGENCY",2122517,2018-01-26,2018,"Cx pipiens","female","GRVD",FALSE,1,6,1,241118,1,"County 1",-121.27072987461,38.8107603200532,"Zone C",FALSE
"AGENCY",2122493,2018-01-25,2018,"Cx pipiens","female","GRVD",FALSE,1,6,7,222114,1,"County 1",-121.116700207764,38.7998153113835,"Zone A",FALSE
"AGENCY",2120393,2018-01-12,2018,"Cx tarsalis","female","GRVD",FALSE,1,6,1,253114,1,"County 1",-121.284763487526,38.721035186912,"Zone B",FALSE
"AGENCY",2120384,2018-01-12,2018,"Cx pipiens","female","LCKR",FALSE,1,6,1,253114,1,"County 1",-121.104242518121,38.8085016008667,"Zone A",FALSE
"AGENCY",2121733,2018-01-21,2018,"Cx pipiens","female","LCKR",FALSE,1,8,7,221114,1,"County 1",-121.344915965316,38.7527932729355,"Zone B",FALSE
"AGENCY",2121734,2018-01-21,2018,"Cx pipiens","female","LCKR",FALSE,1,8,2,232114,1,"County 1",-121.322445700727,38.8716154219494,"Zone C",FALSE
"AGENCY",2122478,2018-01-25,2018,"Cs inornata","male","LCKR",FALSE,1,6,1,135114,1,"County 1",-121.307266228398,38.7421916912675,"Zone B",FALSE
"AGENCY",2120400,2018-01-12,2018,"Cs inornata","female","LCKR",FALSE,1,7,1,165114,1,"County 1",-121.163929830126,38.8082643260055,"Zone A",FALSE
"AGENCY",2121621,2018-01-19,2018,"Cs inornata","female","GRVD",FALSE,1,8,1,135114,1,"County 1",-121.222596607527,38.8001866077778,"Zone A",FALSE
"AGENCY",2121614,2018-01-19,2018,"An freeborni","female","LCKR",FALSE,1,8,1,135114,1,"County 1",-121.299530047035,38.7873394937288,"Zone B",FALSE
"AGENCY",2121636,2018-01-20,2018,"Cs inornata","female","LCKR",FALSE,1,8,8,252114,1,"County 1",-121.18747127309,38.6821288544329,"Zone B",FALSE
"AGENCY",2121617,2018-01-19,2018,"Cx pipiens","female","GRVD",FALSE,1,8,9,222114,1,"County 1",-121.116400572313,38.7792267467766,"Zone A",FALSE
"AGENCY",2121627,2018-01-20,2018,"Cx pipiens","female","LCKR",FALSE,1,8,1,165114,1,"County 1",-121.145511320791,38.7332145542013,"Zone A",FALSE
"AGENCY",2121728,2018-01-21,2018,"Cs inornata","female","LCKR",FALSE,1,8,1,212114,1,"County 1",-121.292020177558,38.8572018898343,"Zone C",FALSE
"AGENCY",2120431,2018-01-13,2018,"Cx tarsalis","female","GRVD",FALSE,1,7,1,232114,1,"County 1",-121.201849295819,38.8370886185134,"Zone C",FALSE
"AGENCY",2121642,2018-01-20,2018,"Cx pipiens","female","GRVD",FALSE,1,8,1,225114,1,"County 1",-121.138576922892,38.7995433604069,"Zone A",FALSE
"AGENCY",2125418,2018-02-23,2018,"Cs inornata","female","GRVD",FALSE,1,6,1,165114,1,"County 1",-121.302365585692,38.8307383135944,"Zone C",FALSE
"AGENCY",2124985,2018-02-16,2018,"Cx tarsalis","female","LCKR",FALSE,1,8,10,144114,1,"County 1",-121.214845522215,38.7074397868273,"Zone B",FALSE
"AGENCY",2124366,2018-02-10,2018,"Cs inornata","female","GRVD",FALSE,1,9,1,213114,1,"County 1",-121.098529431925,38.7578951452404,"Zone A",FALSE
"AGENCY",2125394,2018-02-22,2018,"Cs inornata","female","GRVD",FALSE,1,6,1,135114,1,"County 1",-121.190431318928,38.7987880837765,"Zone A",FALSE
"AGENCY",2124365,2018-02-10,2018,"Cx pipiens","female","GRVD",FALSE,1,9,2,204114,1,"County 1",-121.1764741152,38.6747655122993,"Zone B",FALSE
"AGENCY",2125014,2018-02-17,2018,"Cx pipiens","female","LCKR",FALSE,1,8,7,253115,1,"County 1",-121.331877493008,38.8702762550058,"Zone C",FALSE
"AGENCY",2125386,2018-02-22,2018,"Cx tarsalis","female","LCKR",FALSE,1,6,1,155114,1,"County 1",-121.161501060092,38.7036222725409,"Zone B",FALSE
"AGENCY",2125077,2018-02-18,2018,"Cs inornata","female","LCKR",FALSE,1,8,2,201133,1,"County 1",-121.23412496532,38.6940056810052,"Zone B",FALSE
"AGENCY",2125409,2018-02-23,2018,"Cs inornata","female","LCKR",FALSE,1,6,20,165114,1,"County 1",-121.233881893253,38.682900894681,"Zone B",FALSE
"AGENCY",2125021,2018-02-17,2018,"Cx pipiens","female","GRVD",FALSE,1,8,2,253115,1,"County 1",-121.079475416897,38.7241602285863,"Zone A",FALSE
"AGENCY",2124366,2018-02-10,2018,"Cs inornata","female","GRVD",FALSE,1,9,1,213114,1,"County 1",-121.098529431925,38.7578951452404,"Zone A",FALSE
"AGENCY",2124985,2018-02-16,2018,"Cs inornata","female","LCKR",FALSE,1,8,6,144114,1,"County 1",-121.08099625985,38.7418974264638,"Zone A",FALSE
"AGENCY",2123894,2018-02-04,2018,"Cs inornata","male","GRVD",FALSE,1,9,2,252114,1,"County 1",-121.265614571829,38.8076186959693,"Zone C",FALSE
"AGENCY",2124362,2018-02-10,2018,"Cx tarsalis","female","LCKR",FALSE,1,9,2,204114,1,"County 1",-121.243644444906,38.772201576259,"Zone B",FALSE
"AGENCY",2123820,2018-02-01,2018,"Cx tarsalis","female","LCKR",FALSE,1,7,15,144114,1,"County 1",-121.220302364102,38.7488063166164,"Zone B",FALSE
"AGENCY",2124340,2018-02-09,2018,"Cs inornata","female","LCKR",FALSE,1,5,1,252114,1,"County 1",-121.118823742611,38.7803346392121,"Zone A",FALSE
"AGENCY",2123916,2018-02-04,2018,"Cx tarsalis","female","LCKR",FALSE,1,9,1,242114,1,"County 1",-121.188858868775,38.7129877881744,"Zone B",FALSE
"AGENCY",2125078,2018-02-18,2018,"Cx pipiens","female","LCKR",FALSE,1,8,2,232114,1,"County 1",-121.328718299952,38.7150247082051,"Zone B",FALSE
"AGENCY",2123893,2018-02-04,2018,"Cx pipiens","female","GRVD",FALSE,1,9,8,253114,1,"County 1",-121.338122128551,38.7091524530299,"Zone B",FALSE
"AGENCY",2125394,2018-02-22,2018,"Cs inornata","female","GRVD",FALSE,1,6,1,135114,1,"County 1",-121.190431318928,38.7987880837765,"Zone A",FALSE
"AGENCY",2125390,2018-02-22,2018,"An freeborni","female","GRVD",FALSE,1,6,1,222114,1,"County 1",-121.285786649581,38.7948208400764,"Zone B",FALSE
"AGENCY",2124985,2018-02-16,2018,"Cx tarsalis","female","LCKR",FALSE,1,8,10,144114,1,"County 1",-121.214845522215,38.7074397868273,"Zone B",FALSE
"AGENCY",2123813,2018-02-01,2018,"Cs inornata","female","GRVD",FALSE,1,7,1,135114,1,"County 1",-121.282272878753,38.8358704291376,"Zone C",FALSE
"AGENCY",2124363,2018-02-10,2018,"Cs inornata","female","LCKR",FALSE,1,9,1,213114,1,"County 1",-121.168192201106,38.7851572385809,"Zone A",FALSE
"AGENCY",2125014,2018-02-17,2018,"Cx pipiens","female","LCKR",FALSE,1,8,7,253115,1,"County 1",-121.331877493008,38.8702762550058,"Zone C",FALSE
"AGENCY",2125432,2018-02-24,2018,"Cx pipiens","female","GRVD",FALSE,1,6,16,232114,1,"County 1",-121.262657027889,38.8127954140845,"Zone C",FALSE
"AGENCY",2125400,2018-02-23,2018,"Cx pipiens","female","LCKR",FALSE,1,6,1,253114,1,"County 1",-121.250777663537,38.6890188383314,"Zone B",FALSE
"AGENCY",2125410,2018-02-23,2018,"Cx pipiens","female","LCKR",FALSE,1,6,4,260126,1,"County 1",-121.287039553533,38.873017164303,"Zone C",FALSE
"AGENCY",2124350,2018-02-09,2018,"Cs inornata","female","LCKR",FALSE,1,5,5,260126,1,"County 1",-121.254917850718,38.8328648436148,"Zone C",FALSE
"AGENCY",2123815,2018-02-01,2018,"Cx pipiens","female","GRVD",FALSE,1,7,1,144114,1,"County 1",-121.326289461727,38.8699975695823,"Zone C",FALSE
"AGENCY",2124320,2018-02-08,2018,"Cs inornata","female","LCKR",FALSE,1,7,20,145114,1,"County 1",-121.161734057479,38.707801673163,"Zone B",FALSE
"AGENCY",2124334,2018-02-08,2018,"Cx tarsalis","female","GRVD",FALSE,1,7,1,135114,1,"County 1",-121.23478546208,38.8050396279705,"Zone A",FALSE
"AGENCY",2123916,2018-02-04,2018,"Cs inornata","female","LCKR",FALSE,1,9,2,242114,1,"County 1",-121.151932831698,38.8233704494821,"Zone A",FALSE
"AGENCY",2124345,2018-02-09,2018,"Cs incidens","female","GRVD",FALSE,1,5,1,253114,1,"County 1",-121.195752557448,38.8437851391784,"Zone C",FALSE
"AGENCY",2125015,2018-02-17,2018,"Cs inornata","female","LCKR",FALSE,1,8,6,252114,1,"County 1",-121.102588979444,38.7787346450568,"Zone A",FALSE
"AGENCY",2123916,2018-02-04,2018,"Cx pipiens","female","LCKR",FALSE,1,9,3,242114,1,"County 1",-121.233567757682,38.858460627085,"Zone C",FALSE
"AGENCY",2123894,2018-02-04,2018,"Cs inornata","male","GRVD",FALSE,1,9,2,252114,1,"County 1",-121.265614571829,38.8076186959693,"Zone C",FALSE
"AGENCY",2125390,2018-02-22,2018,"An freeborni","female","GRVD",FALSE,1,6,1,222114,1,"County 1",-121.285786649581,38.7948208400764,"Zone B",FALSE
"AGENCY",2125392,2018-02-22,2018,"Cs inornata","male","GRVD",FALSE,1,6,1,155114,1,"County 1",-121.188420602212,38.7824472465957,"Zone A",FALSE
"AGENCY",2123920,2018-02-04,2018,"Cs inornata","female","GRVD",FALSE,1,9,1,165114,1,"County 1",-121.274638445737,38.7534704508585,"Zone B",FALSE
"AGENCY",2124318,2018-02-08,2018,"Cs inornata","female","LCKR",FALSE,1,7,1,124114,1,"County 1",-121.196331551502,38.7384150327748,"Zone B",FALSE
"AGENCY",2124318,2018-02-08,2018,"Cs inornata","female","LCKR",FALSE,1,7,1,124114,1,"County 1",-121.196331551502,38.7384150327748,"Zone B",FALSE
"AGENCY",2125027,2018-02-17,2018,"Cs inornata","female","LCKR",FALSE,1,8,1,251114,1,"County 1",-121.110546799308,38.8081021576316,"Zone A",FALSE
"AGENCY",2125432,2018-02-24,2018,"Cx pipiens","female","GRVD",FALSE,1,6,16,232114,1,"County 1",-121.262657027889,38.8127954140845,"Zone C",FALSE
"AGENCY",2125400,2018-02-23,2018,"Cs inornata","female","LCKR",FALSE,1,6,2,253114,1,"County 1",-121.30216273469,38.8547880269106,"Zone C",FALSE
"AGENCY",2123819,2018-02-01,2018,"Cs inornata","female","LCKR",FALSE,1,7,1,135114,1,"County 1",-121.238063804321,38.8270403807278,"Zone C",FALSE
"AGENCY",2123812,2018-02-01,2018,"Cx pipiens","female","GRVD",FALSE,1,7,1,124114,1,"County 1",-121.295367159169,38.7926817207583,"Zone B",FALSE
"AGENCY",2125426,2018-02-24,2018,"Cx pipiens","female","LCKR",FALSE,1,6,1,232114,1,"County 1",-121.11801925621,38.7937186920883,"Zone A",FALSE
"AGENCY",2124987,2018-02-16,2018,"Cx tarsalis","female","LCKR",FALSE,1,8,2,155114,1,"County 1",-121.226761474481,38.7891990258275,"Zone A",FALSE
"AGENCY",2124366,2018-02-10,2018,"Cs inornata","female","GRVD",FALSE,1,9,1,213114,1,"County 1",-121.098529431925,38.7578951452404,"Zone A",FALSE
"AGENCY",2142160,2018-03-29,2018,"Cx pipiens","female","GRVD",FALSE,1,7,7,124114,1,"County 1",-121.167434354924,38.8030263813503,"Zone A",FALSE
"AGENCY",2131274,2018-03-16,2018,"Cs inornata","female","LCKR",FALSE,1,7,1,253115,1,"County 1",-121.287191238188,38.8473161800055,"Zone C",FALSE
"AGENCY",2131240,2018-03-16,2018,"Cx pipiens","female","LCKR",FALSE,1,7,1,260126,1,"County 1",-121.075333958501,38.7604584647768,"Zone A",FALSE
"AGENCY",2142388,2018-03-30,2018,"Cx pipiens","male","LCKR",FALSE,1,6,1,232114,1,"County 1",-121.255362978081,38.8101341398212,"Zone C",FALSE
"AGENCY",2131273,2018-03-16,2018,"Cx tarsalis","female","LCKR",FALSE,1,7,1,241118,1,"County 1",-121.26396147389,38.79181287188,"Zone B",FALSE
"AGENCY",2141915,2018-03-23,2018,"Cs inornata","male","GRVD",FALSE,1,7,1,241118,1,"County 1",-121.240774129327,38.7407187477921,"Zone B",FALSE
"AGENCY",2131273,2018-03-16,2018,"Cx pipiens","female","LCKR",FALSE,1,7,3,241118,1,"County 1",-121.353748808845,38.7113716904897,"Zone B",FALSE
"AGENCY",2127066,2018-03-03,2018,"Cx tarsalis","female","GRVD",FALSE,1,7,2,232114,1,"County 1",-121.177802128221,38.7390176998287,"Zone A",FALSE
"AGENCY",2141911,2018-03-23,2018,"Cs inornata","female","LCKR",FALSE,1,7,2,241118,1,"County 1",-121.131523772903,38.7875828080315,"Zone A",FALSE
"AGENCY",2130865,2018-03-09,2018,"Cx pipiens","female","LCKR",FALSE,1,7,2,241118,1,"County 1",-121.257541759581,38.8251552915368,"Zone C",FALSE
"AGENCY",2130865,2018-03-09,2018,"Cx pipiens","female","LCKR",FALSE,1,7,2,241118,1,"County 1",-121.257541759581,38.8251552915368,"Zone C",FALSE
"AGENCY",2131330,2018-03-17,2018,"Cx pipiens","female","GRVD",FALSE,1,6,1,204114,1,"County 1",-121.140755280225,38.8016291126381,"Zone A",FALSE
"AGENCY",2131056,2018-03-16,2018,"Cs inornata","female","GRVD",FALSE,1,7,1,253114,1,"County 1",-121.189757296032,38.8388798167589,"Zone C",FALSE
"AGENCY",2141856,2018-03-22,2018,"Cx pipiens","female","GRVD",FALSE,1,7,1,145114,1,"County 1",-121.218386396855,38.7942420165191,"Zone A",FALSE
"AGENCY",2130836,2018-03-09,2018,"Cx pipiens","female","GRVD",FALSE,1,7,2,260126,1,"County 1",-121.290535049802,38.8283465455688,"Zone C",FALSE
"AGENCY",2127023,2018-03-01,2018,"Cx pipiens","female","GRVD",FALSE,1,7,4,222114,1,"County 1",-121.33253295821,38.7824511147656,"Zone B",FALSE
"AGENCY",2131020,2018-03-15,2018,"Cx pipiens","female","GRVD",FALSE,1,7,1,145114,1,"County 1",-121.103365651322,38.7478889428543,"Zone A",FALSE
"AGENCY",2130864,2018-03-09,2018,"Cx pipiens","female","GRVD",FALSE,1,7,4,242114,1,"County 1",-121.18263875058,38.7958858289752,"Zone A",FALSE
"AGENCY",2142168,2018-03-29,2018,"Cs inornata","male","LCKR",FALSE,1,7,1,144114,1,"County 1",-121.285436637679,38.8133501025884,"Zone C",FALSE
"AGENCY",2130864,2018-03-09,2018,"Cx pipiens","female","GRVD",FALSE,1,7,4,242114,1,"County 1",-121.18263875058,38.7958858289752,"Zone A",FALSE
"AGENCY",2131332,2018-03-17,2018,"Cx pipiens","female","GRVD",FALSE,1,6,1,212114,1,"County 1",-121.129829970162,38.719691116962,"Zone A",FALSE
"AGENCY",2141856,2018-03-22,2018,"Cx tarsalis","female","GRVD",FALSE,1,7,1,145114,1,"County 1",-121.122192918117,38.7341913592806,"Zone A",FALSE
"AGENCY",2130856,2018-03-09,2018,"Cs inornata","female","LCKR",FALSE,1,7,7,260126,1,"County 1",-121.299582985743,38.8193325290683,"Zone C",FALSE
"AGENCY",2127018,2018-03-01,2018,"Cs inornata","female","LCKR",FALSE,1,7,4,135114,1,"County 1",-121.315063051729,38.8180436924167,"Zone C",FALSE
"AGENCY",2130864,2018-03-09,2018,"Cx pipiens","female","GRVD",FALSE,1,7,4,242114,1,"County 1",-121.18263875058,38.7958858289752,"Zone A",FALSE
"AGENCY",2142387,2018-03-30,2018,"Cx tarsalis","female","LCKR",FALSE,1,6,2,213114,1,"County 1",-121.192950240807,38.7514596764554,"Zone A",FALSE
"AGENCY",2130823,2018-03-08,2018,"Cx tarsalis","female","LCKR",FALSE,1,7,2,136114,1,"County 1",-121.245419228346,38.755423636711,"Zone B",FALSE
"AGENCY",2131397,2018-03-17,2018,"Cs inornata","female","LCKR",FALSE,1,6,3,221114,1,"County 1",-121.281628393852,38.8502074263015,"Zone C",FALSE
"AGENCY",2127024,2018-03-01,2018,"Cs inornata","male","GRVD",FALSE,1,7,2,145114,1,"County 1",-121.168186695693,38.7515197283313,"Zone A",FALSE
"AGENCY",2127017,2018-03-01,2018,"Cs inornata","male","LCKR",FALSE,1,7,2,144114,1,"County 1",-121.210965891429,38.8306249668682,"Zone C",FALSE
"AGENCY",2130883,2018-03-11,2018,"Cx pipiens","female","GRVD",FALSE,1,8,13,232114,1,"County 1",-121.077304446377,38.7372043049156,"Zone A",FALSE
"AGENCY",2127024,2018-03-01,2018,"Cs inornata","male","GRVD",FALSE,1,7,2,145114,1,"County 1",-121.168186695693,38.7515197283313,"Zone A",FALSE
"AGENCY",2141915,2018-03-23,2018,"Cs inornata","male","GRVD",FALSE,1,7,1,241118,1,"County 1",-121.240774129327,38.7407187477921,"Zone B",FALSE
"AGENCY",2130782,2018-03-08,2018,"Cx pipiens","female","LCKR",FALSE,1,7,1,124114,1,"County 1",-121.343491602875,38.7299758164036,"Zone B",FALSE
"AGENCY",2127066,2018-03-03,2018,"Cx tarsalis","female","GRVD",FALSE,1,7,2,232114,1,"County 1",-121.177802128221,38.7390176998287,"Zone A",FALSE
"AGENCY",2131071,2018-03-16,2018,"Cx pipiens","female","GRVD",FALSE,1,7,1,253115,1,"County 1",-121.121038710153,38.7452837265576,"Zone A",FALSE
"AGENCY",2131332,2018-03-17,2018,"Cx pipiens","female","GRVD",FALSE,1,6,1,212114,1,"County 1",-121.129829970162,38.719691116962,"Zone A",FALSE
"AGENCY",2131394,2018-03-17,2018,"Cx pipiens","female","LCKR",FALSE,1,6,2,213114,1,"County 1",-121.275938627588,38.7404019669489,"Zone B",FALSE
"AGENCY",2141913,2018-03-23,2018,"Cs inornata","female","LCKR",FALSE,1,7,1,260126,1,"County 1",-121.11745254824,38.8063111644028,"Zone A",FALSE
"AGENCY",2141864,2018-03-22,2018,"Cs inornata","female","LCKR",FALSE,1,7,2,155114,1,"County 1",-121.134441653237,38.7388323262142,"Zone A",FALSE
"AGENCY",2127022,2018-03-01,2018,"Cx pipiens","female","LCKR",FALSE,1,7,84,222114,1,"County 1",-121.185885865044,38.6904687345177,"Zone B",FALSE
"AGENCY",2130876,2018-03-11,2018,"Cx pipiens","female","LCKR",FALSE,1,8,2,232114,1,"County 1",-121.29240711465,38.7935868561033,"Zone B",FALSE
"AGENCY",2127058,2018-03-03,2018,"Cs incidens","female","LCKR",FALSE,1,7,5,221114,1,"County 1",-121.304075201577,38.7245091485775,"Zone B",FALSE
"AGENCY",2141907,2018-03-22,2018,"Cs inornata","female","LCKR",FALSE,1,7,2,135114,1,"County 1",-121.142834326296,38.8159492811734,"Zone A",FALSE
"AGENCY",2141795,2018-03-24,2018,"Cs incidens","female","LCKR",FALSE,1,7,6,221114,1,"County 1",-121.244224342713,38.7217016922724,"Zone B",FALSE
"AGENCY",2130829,2018-03-08,2018,"An freeborni","female","GRVD",FALSE,1,7,1,135114,1,"County 1",-121.246660149493,38.8521694600467,"Zone C",FALSE
"AGENCY",2131394,2018-03-17,2018,"Cx tarsalis","female","LCKR",FALSE,1,6,1,213114,1,"County 1",-121.193374606102,38.7246076831131,"Zone B",FALSE
"AGENCY",2131397,2018-03-17,2018,"Cs incidens","female","LCKR",FALSE,1,6,8,221114,1,"County 1",-121.341884496119,38.7296999635775,"Zone B",FALSE
"AGENCY",2141753,2018-03-24,2018,"Cx pipiens","female","LCKR",FALSE,1,7,1,204114,1,"County 1",-121.22859687808,38.7712857839681,"Zone B",FALSE
"AGENCY",2130832,2018-03-08,2018,"Cx tarsalis","female","GRVD",FALSE,1,7,2,145114,1,"County 1",-121.355001493143,38.7186107756321,"Zone B",FALSE
"AGENCY",2147445,2018-04-20,2018,"Cx pipiens","female","GRVD",FALSE,1,6,2,242114,1,"County 1",-121.266517638797,38.8582507861182,"Zone C",FALSE
"AGENCY",2146910,2018-04-19,2018,"Cx pipiens","female","GRVD",FALSE,1,7,20,124114,1,"County 1",-121.151175065356,38.8172314515944,"Zone A",FALSE
"AGENCY",2142612,2018-04-01,2018,"Cs inornata","male","LCKR",FALSE,1,9,1,165114,1,"County 1",-121.24921764932,38.7438827512214,"Zone B",FALSE
"AGENCY",2143738,2018-04-06,2018,"Cx tarsalis","male","GRVD",FALSE,1,5,2,241118,1,"County 1",-121.173053906586,38.8057305190082,"Zone A",FALSE
"AGENCY",2142629,2018-04-01,2018,"An freeborni","female","LCKR",FALSE,1,9,1,252114,1,"County 1",-121.201261478994,38.819418640117,"Zone C",FALSE
"AGENCY",2145119,2018-04-14,2018,"Cs incidens","female","LCKR",FALSE,1,9,2,222114,1,"County 1",-121.277702620303,38.7993774165734,"Zone B",FALSE
"AGENCY",2143642,2018-04-05,2018,"Cx pipiens","female","GRVD",FALSE,1,7,9,222114,1,"County 1",-121.223931482425,38.8040554574302,"Zone A",FALSE
"AGENCY",2160078,2018-04-27,2018,"Cx pipiens","male","GRVD",FALSE,1,7,1,253115,1,"County 1",-121.088329663412,38.7962462111713,"Zone A",FALSE
"AGENCY",2143743,2018-04-07,2018,"Cs incidens","female","GRVD",FALSE,1,8,1,204114,1,"County 1",-121.355057621994,38.7590348312907,"Zone B",FALSE
"AGENCY",2173629,2018-04-27,2018,"Cs inornata","female","GRVD",FALSE,1,7,2,241118,1,"County 1",-121.289015799993,38.8447636801726,"Zone C",FALSE
"AGENCY",2143646,2018-04-05,2018,"Cx pipiens","male","LCKR",FALSE,1,7,2,124114,1,"County 1",-121.243105736032,38.715878343364,"Zone B",FALSE
"AGENCY",2142571,2018-04-01,2018,"Cx tarsalis","male","GRVD",FALSE,1,9,1,253114,1,"County 1",-121.140815449621,38.8237557632441,"Zone A",FALSE
"AGENCY",2147800,2018-04-20,2018,"Cx pipiens","female","LCKR",FALSE,1,7,17,241118,1,"County 1",-121.240655828089,38.837222997374,"Zone C",FALSE
"AGENCY",2143653,2018-04-07,2018,"Cs inornata","female","LCKR",FALSE,1,8,1,221114,1,"County 1",-121.22315755923,38.6940832073586,"Zone B",FALSE
"AGENCY",2145119,2018-04-14,2018,"Cs inornata","female","LCKR",FALSE,1,9,1,222114,1,"County 1",-121.209865971134,38.8500145359736,"Zone C",FALSE
"AGENCY",2142574,2018-04-01,2018,"Cx pipiens","female","GRVD",FALSE,1,9,2,233114,1,"County 1",-121.193320727438,38.760115226702,"Zone A",FALSE
"AGENCY",2143741,2018-04-07,2018,"Cx pipiens","male","LCKR",FALSE,1,8,3,204114,1,"County 1",-121.351869117663,38.7673435929684,"Zone B",FALSE
"AGENCY",2145277,2018-04-13,2018,"Cx pipiens","male","LCKR",FALSE,1,7,1,253114,1,"County 1",-121.282894754236,38.809570272575,"Zone C",FALSE
"AGENCY",2145115,2018-04-14,2018,"Cs inornata","female","LCKR",FALSE,1,7,1,201133,1,"County 1",-121.260981708016,38.8399913877318,"Zone C",FALSE
"AGENCY",2145135,2018-04-14,2018,"Cx pipiens","female","GRVD",FALSE,1,9,38,222114,1,"County 1",-121.197741903805,38.8496547144746,"Zone C",FALSE
"AGENCY",2147447,2018-04-20,2018,"Cs inornata","female","GRVD",FALSE,1,6,4,241118,1,"County 1",-121.287379350306,38.7988125382066,"Zone B",FALSE
"AGENCY",2160113,2018-04-27,2018,"Cx pipiens","male","GRVD",FALSE,1,8,9,124114,1,"County 1",-121.290634103541,38.8385576178651,"Zone C",FALSE
"AGENCY",2145127,2018-04-13,2018,"Cx pipiens","female","LCKR",FALSE,1,7,4,260126,1,"County 1",-121.174077894468,38.7761439955624,"Zone A",FALSE
"AGENCY",2142633,2018-04-01,2018,"Cs inornata","female","LCKR",FALSE,1,9,1,233114,1,"County 1",-121.21940279588,38.7854633738525,"Zone A",FALSE
"AGENCY",2143654,2018-04-07,2018,"Cx pipiens","female","LCKR",FALSE,1,8,2,232114,1,"County 1",-121.123054418612,38.7598768153609,"Zone A",FALSE
"AGENCY",2160092,2018-04-27,2018,"Cs inornata","female","GRVD",FALSE,1,8,1,145114,1,"County 1",-121.317622932734,38.8611950405118,"Zone C",FALSE
"AGENCY",2160092,2018-04-27,2018,"Cx tarsalis","male","GRVD",FALSE,1,8,1,145114,1,"County 1",-121.068981787851,38.7517216964979,"Zone A",FALSE
"AGENCY",2172421,2018-04-27,2018,"Cx pipiens","male","LCKR",FALSE,1,8,14,222114,1,"County 1",-121.136039438833,38.8329108236583,"Zone C",FALSE
"AGENCY",2144871,2018-04-14,2018,"Cs incidens","female","GRVD",FALSE,1,7,5,204115,1,"County 1",-121.114662274779,38.8191155511908,"Zone A",FALSE
"AGENCY",2144868,2018-04-14,2018,"Cx tarsalis","female","GRVD",FALSE,1,7,1,232114,1,"County 1",-121.171784103372,38.7033990599934,"Zone B",FALSE
"AGENCY",2144873,2018-04-14,2018,"Cx pipiens","female","GRVD",FALSE,1,7,2,212114,1,"County 1",-121.14818089293,38.8280172667467,"Zone C",FALSE
"AGENCY",2145292,2018-04-14,2018,"Cs inornata","male","GRVD",FALSE,1,8,3,242114,1,"County 1",-121.176472435612,38.7961890403812,"Zone A",FALSE
"AGENCY",2176644,2018-04-27,2018,"Cs inornata","male","GRVD",FALSE,1,7,1,242114,1,"County 1",-121.225325263021,38.7529307227201,"Zone B",FALSE
"AGENCY",2147881,2018-04-21,2018,"Cx tarsalis","female","LCKR",FALSE,1,7,6,232114,1,"County 1",-121.226643503539,38.8144097030324,"Zone C",FALSE
"AGENCY",2147887,2018-04-21,2018,"Cx pipiens","female","LCKR",FALSE,1,7,1,204115,1,"County 1",-121.201761261314,38.6925878563498,"Zone B",FALSE
"AGENCY",2145119,2018-04-14,2018,"Cs inornata","male","LCKR",FALSE,1,9,3,222114,1,"County 1",-121.218603476621,38.7361127933279,"Zone B",FALSE
"AGENCY",2147887,2018-04-21,2018,"Cx pipiens","female","LCKR",FALSE,1,7,1,204115,1,"County 1",-121.201761261314,38.6925878563498,"Zone B",FALSE
"AGENCY",2143634,2018-04-05,2018,"Cx pipiens","male","GRVD",FALSE,1,7,1,124114,1,"County 1",-121.125228667029,38.7932310682016,"Zone A",FALSE
"AGENCY",2160092,2018-04-27,2018,"Cs inornata","female","GRVD",FALSE,1,8,1,145114,1,"County 1",-121.317622932734,38.8611950405118,"Zone C",FALSE
"AGENCY",2147556,2018-04-19,2018,"Cx pipiens","male","LCKR",FALSE,1,5,3,222114,1,"County 1",-121.294104978352,38.8034770818151,"Zone B",FALSE
"AGENCY",2147856,2018-04-21,2018,"Cx pipiens","female","GRVD",FALSE,1,7,13,232114,1,"County 1",-121.261437944213,38.7195730552851,"Zone B",FALSE
"AGENCY",2147452,2018-04-20,2018,"Cx pipiens","female","GRVD",FALSE,1,7,1,165114,1,"County 1",-121.33046425795,38.7650439517363,"Zone B",FALSE
"AGENCY",2147447,2018-04-20,2018,"Cx pipiens","female","GRVD",FALSE,1,6,27,241118,1,"County 1",-121.321330249301,38.8312857855676,"Zone C",FALSE
"AGENCY",2146354,2018-04-20,2018,"Cx pipiens","female","GRVD",FALSE,5,1,21,222114,1,"County 1",-121.258394788518,38.8406424295751,"Zone C",FALSE
